ID,Wahlbeteiligung,CDU,LINKE,SPD,Gruen,AfD,FDP,PMUT,FW,MLPD,Volt
03907,0.688231296,0.121017366,0.175919706,0.319660158,0.079246112,0.148092671,0.055008401,0.023833935,0.007269825,0.000000000,0.001337856
03908,0.622573805,0.132915603,0.163803941,0.289034764,0.141181093,0.103161329,0.062339978,0.025928049,0.011032260,0.001104221,0.004962776
03909,0.830121829,0.150385336,0.163585285,0.227734184,0.156986659,0.139547141,0.062897923,0.026956638,0.009587218,0.000000000,0.008984647
03910,0.604394524,0.101472900,0.202805130,0.220157220,0.171675631,0.108895325,0.069035995,0.029060819,0.011303269,0.000000000,0.006727348
03911,0.716138329,0.076064909,0.182555781,0.193711968,0.325557809,0.072008114,0.068965517,0.016227181,0.008113590,0.001014199,0.006085193
03912,0.731522696,0.080631726,0.190775717,0.217437624,0.241509840,0.079606050,0.071400643,0.030815611,0.011531770,0.000000000,0.009593753
03913,0.777629862,0.071289950,0.170669673,0.223596448,0.319541728,0.063111878,0.058077000,0.030033364,0.006623777,0.000000000,0.006629544
03914,0.812848911,0.066707882,0.143154654,0.157577521,0.458319393,0.037663345,0.075086673,0.012473634,0.008478192,0.000974616,0.007552064
03915,0.776414962,0.080393932,0.165170097,0.191237955,0.323287750,0.067687725,0.063708142,0.033686435,0.014356167,0.001498588,0.006271362
03916,0.853776134,0.082201684,0.153069718,0.157508356,0.458119339,0.023707775,0.077503465,0.008879421,0.006077651,0.001853544,0.005991839
03917,0.832144108,0.078538340,0.143452104,0.185590652,0.433847179,0.029075805,0.075478230,0.006551537,0.004635257,0.000451482,0.011638276
03918,0.850610615,0.071496820,0.152460457,0.192745437,0.410456517,0.028669686,0.078768494,0.019580990,0.001840355,0.000460089,0.010936828
03919,0.862300472,0.081415484,0.158101519,0.187188379,0.411444380,0.031478272,0.071405803,0.013739127,0.002719805,0.000429950,0.009449264
03920,0.705515055,0.129448202,0.174519004,0.322566594,0.085949959,0.133113815,0.052928061,0.022805800,0.006059521,0.000000000,0.001327078
03921,0.729544762,0.106725944,0.186818868,0.260579057,0.179083886,0.109640294,0.054064096,0.030057867,0.006339195,0.000000000,0.005689767
03922,0.878018576,0.112056738,0.100000000,0.221985816,0.362411348,0.024113475,0.124113475,0.006382979,0.005673759,0.000000000,0.007092199
03923,0.489687551,0.106942080,0.230650461,0.399842630,0.067569975,0.052139831,0.056133457,0.030860287,0.003191932,0.000000000,0.005319886
03924,0.818899541,0.060949422,0.187529005,0.200995697,0.356834063,0.042788683,0.064171381,0.014353271,0.008498188,0.000000000,0.011134639
03925,0.820113351,0.099785886,0.117168811,0.177509560,0.429861929,0.024311256,0.095811037,0.007427139,0.004947354,0.000413297,0.013748079
03926,0.764932600,0.066327143,0.177978627,0.181377357,0.346252445,0.070549606,0.067396567,0.025946150,0.003224461,0.000000000,0.009253422
04101,0.648742411,0.157103825,0.071038251,0.281420765,0.143442623,0.102459016,0.117486339,0.039617486,0.006830601,0.006830601,0.010928962
04102,0.607142857,0.134474328,0.073349633,0.283618582,0.185819071,0.090464548,0.122249389,0.031784841,0.012224939,0.000000000,0.002444988
04103,0.701740506,0.224395857,0.056386651,0.298043728,0.128883774,0.101265823,0.074798619,0.031070196,0.014959724,0.000000000,0.004602992
04104,0.552837573,0.223826715,0.061371841,0.258122744,0.088447653,0.126353791,0.108303249,0.041516245,0.005415162,0.000000000,0.003610108
04105,0.574376612,0.161042945,0.058282209,0.315950920,0.133435583,0.121165644,0.087423313,0.038343558,0.009202454,0.001533742,0.003067485
04106,0.630392157,0.187200000,0.083200000,0.265600000,0.140800000,0.124800000,0.100800000,0.032000000,0.008000000,0.000000000,0.003200000
04107,0.593775594,0.225531915,0.042553191,0.309219858,0.095035461,0.129078014,0.103546099,0.036879433,0.001418440,0.000000000,0.001418440
04108,0.684969675,0.249672287,0.052398140,0.282677010,0.078022590,0.139632602,0.085241251,0.031209036,0.006572214,0.000000000,0.004596958
04109,0.578110384,0.206557377,0.060655738,0.301639344,0.096721311,0.134426230,0.075409836,0.040983607,0.008196721,0.000000000,0.006557377
04110,0.676520270,0.212903226,0.068387097,0.299354839,0.092903226,0.113548387,0.085161290,0.033548387,0.012903226,0.000000000,0.007741935
04111,0.610946787,0.228583851,0.049187759,0.302999186,0.068152383,0.117673179,0.115221655,0.022859310,0.003385879,0.000000000,0.004403493
04112,0.719798658,0.119526627,0.089940828,0.292307692,0.234319527,0.080473373,0.080473373,0.020118343,0.013017751,0.000000000,0.008284024
04113,0.756796473,0.121062992,0.100393701,0.245078740,0.263779528,0.041338583,0.095472441,0.035433071,0.013779528,0.000000000,0.007874016
04114,0.778438031,0.118888889,0.087777778,0.241111111,0.298888889,0.071111111,0.100000000,0.020000000,0.003333333,0.000000000,0.004444444
04115,0.811744387,0.106223176,0.086909871,0.246781116,0.345493562,0.046137339,0.079399142,0.017167382,0.005364807,0.000000000,0.005364807
04116,0.789351852,0.107814045,0.096933729,0.234421365,0.349159248,0.038575668,0.102868447,0.018793274,0.002967359,0.000000000,0.011869436
04117,0.765267176,0.151515152,0.065656566,0.258838384,0.246212121,0.058080808,0.125000000,0.016414141,0.003787879,0.000000000,0.010101010
04118,0.743679163,0.168458781,0.091995221,0.242532855,0.255675030,0.057347670,0.090800478,0.016726404,0.009557945,0.000000000,0.013142174
04119,0.725019984,0.117647059,0.095449501,0.245283019,0.324084351,0.064372919,0.085460599,0.016648169,0.004439512,0.000000000,0.006659267
04201,0.846061354,0.255907865,0.031884720,0.209033531,0.224777079,0.065709789,0.153047432,0.017967914,0.009026559,0.000000000,0.003823894
04202,0.794877927,0.287885807,0.051779018,0.241716855,0.163281958,0.047309865,0.153735165,0.016652722,0.007755905,0.000000000,0.001140913
04203,0.780596769,0.276106701,0.032646558,0.230094963,0.191332045,0.058008025,0.150120164,0.015532035,0.014304195,0.000000000,0.003919951
04204,0.761406133,0.299102692,0.042871386,0.284147557,0.124626122,0.068793619,0.117647059,0.018943170,0.009970090,0.000000000,0.002991027
04205,0.832482321,0.290926911,0.031134975,0.249354129,0.148824648,0.045527910,0.163811518,0.013716435,0.006858217,0.001318376,0.005273503
04206,0.787394958,0.248366013,0.054466231,0.287581699,0.139433551,0.068627451,0.130718954,0.016339869,0.007625272,0.000000000,0.007625272
04207,0.780016793,0.206783370,0.064551422,0.249452954,0.195842451,0.055798687,0.160831510,0.016411379,0.003282276,0.000000000,0.003282276
04208,0.625838926,0.165075034,0.087312415,0.301500682,0.244201910,0.045020464,0.083219645,0.016371078,0.002728513,0.000000000,0.004092769
04209,0.822772277,0.224938875,0.056234719,0.240831296,0.238386308,0.058679707,0.123471883,0.007334963,0.017114914,0.000000000,0.006112469
04210,0.822127660,0.290084388,0.045358650,0.273206751,0.177215190,0.052742616,0.108649789,0.020042194,0.002109705,0.000000000,0.001054852
04211,0.826989660,0.255188429,0.046904373,0.218842946,0.221529279,0.044383522,0.166731389,0.010591986,0.002752526,0.000000000,0.007322051
04212,0.861900894,0.271604938,0.026590693,0.266856600,0.199430199,0.050332384,0.135802469,0.012345679,0.006647673,0.000000000,0.002849003
04213,0.805225653,0.291233284,0.032689450,0.194650817,0.203566122,0.040118871,0.208023774,0.007429421,0.004457652,0.000000000,0.001485884
04214,0.770769231,0.147922999,0.088145897,0.234042553,0.279635258,0.055724417,0.092198582,0.030395137,0.015197568,0.001013171,0.007092199
04215,0.746153846,0.088888889,0.096732026,0.241830065,0.350326797,0.037908497,0.083660131,0.016993464,0.005228758,0.000000000,0.014379085
04216,0.806207419,0.255481411,0.032411821,0.245948522,0.211630124,0.049571020,0.148713060,0.008579600,0.010486177,0.000000000,0.004766444
04217,0.857808858,0.277419355,0.035023041,0.250691244,0.220276498,0.035023041,0.133640553,0.018433180,0.005529954,0.000000000,0.002764977
04218,0.794830372,0.228571429,0.053061224,0.252040816,0.217346939,0.051020408,0.146938776,0.012244898,0.002040816,0.000000000,0.009183673
04219,0.777027027,0.211855104,0.062568606,0.256860593,0.204171240,0.050493963,0.150384193,0.015367728,0.005488474,0.000000000,0.004390779
04220,0.872649573,0.261083744,0.046305419,0.191133005,0.267980296,0.039408867,0.155665025,0.016748768,0.002955665,0.000000000,0.004926108
04221,0.815875614,0.245187437,0.044579534,0.231003040,0.217831814,0.040526849,0.150962513,0.016210740,0.008105370,0.000000000,0.011144883
04222,0.770597738,0.153439153,0.080423280,0.228571429,0.271957672,0.062433862,0.120634921,0.020105820,0.010582011,0.000000000,0.011640212
04223,0.763537906,0.170441001,0.046483909,0.235995232,0.266984505,0.057210965,0.139451728,0.023837902,0.007151371,0.000000000,0.005959476
04224,0.905607477,0.239790576,0.045026178,0.195811518,0.303664921,0.032460733,0.151832461,0.013612565,0.004188482,0.000000000,0.004188482
04225,0.712936047,0.118257261,0.080912863,0.252074689,0.273858921,0.044605809,0.133817427,0.023858921,0.007261411,0.000000000,0.010373444
04226,0.820964374,0.226166326,0.055009417,0.254492810,0.225803293,0.043952308,0.149261613,0.013186903,0.002909765,0.000000000,0.004007665
04227,0.874538745,0.229367631,0.039657020,0.204715970,0.201500536,0.048231511,0.216505895,0.020364416,0.006430868,0.000000000,0.008574491
04301,0.711769416,0.095890411,0.118721461,0.255707763,0.312785388,0.069634703,0.065068493,0.019406393,0.004566210,0.000000000,0.007990868
04302,0.765420561,0.115196078,0.100490196,0.276960784,0.291666667,0.055147059,0.109068627,0.011029412,0.008578431,0.000000000,0.003676471
04303,0.795935648,0.171673820,0.079399142,0.224248927,0.307939914,0.043991416,0.114806867,0.008583691,0.003218884,0.000000000,0.008583691
04304,0.828609610,0.132985449,0.078414268,0.234334151,0.339330452,0.051881563,0.107200436,0.005976349,0.003598271,0.000610096,0.006524138
04305,0.789704679,0.085298634,0.121569901,0.236652072,0.357046214,0.046058139,0.073913082,0.014066983,0.007621371,0.000000000,0.012726268
04306,0.807149577,0.076560660,0.122497055,0.234393404,0.372202591,0.023557126,0.073027091,0.028268551,0.004711425,0.002355713,0.010600707
04307,0.813076278,0.105208333,0.097916667,0.242708333,0.353125000,0.040625000,0.077083333,0.020833333,0.008333333,0.000000000,0.010416667
04308,0.813084273,0.146393443,0.077961605,0.275979292,0.249117774,0.063078085,0.099180328,0.032413719,0.003095341,0.001619931,0.005901639
04309,0.787832700,0.167811580,0.090284593,0.247301276,0.229636899,0.066732090,0.114818449,0.014720314,0.006869480,0.000000000,0.009813543
04310,0.809889173,0.143312102,0.092356688,0.234607219,0.312101911,0.047770701,0.106157113,0.015923567,0.000000000,0.000000000,0.007430998
04311,0.822338444,0.189769395,0.058796278,0.204006934,0.312192197,0.023153739,0.154592907,0.008753429,0.008137128,0.000628822,0.011256198
04312,0.781031183,0.099150118,0.111780799,0.234432181,0.358733395,0.035996713,0.088805900,0.010344218,0.008448887,0.000000000,0.008754720
04313,0.837905237,0.168336673,0.069138277,0.234468938,0.317635271,0.055110220,0.099198397,0.013026052,0.011022044,0.000000000,0.007014028
04314,0.827256944,0.118644068,0.097457627,0.231991525,0.359110169,0.032838983,0.097457627,0.008474576,0.002118644,0.000000000,0.007415254
04315,0.831834532,0.130196937,0.094091904,0.242888403,0.349015317,0.032822757,0.097374179,0.014223195,0.004376368,0.001094092,0.007658643
04316,0.821548822,0.183040331,0.056876939,0.231644261,0.302998966,0.025853154,0.150982420,0.009307135,0.002068252,0.000000000,0.010341262
04317,0.834019995,0.202713460,0.054817698,0.225440982,0.291685360,0.028651504,0.151605261,0.007308206,0.009138335,0.000605940,0.007295895
04318,0.875219684,0.100405680,0.093306288,0.270791075,0.354969574,0.036511156,0.095334686,0.011156187,0.010141988,0.000000000,0.008113590
04319,0.857814831,0.103056009,0.086016648,0.221190446,0.417107960,0.027948300,0.101864726,0.004132681,0.009351236,0.000000000,0.008563182
04320,0.802285337,0.122300468,0.108361903,0.222625435,0.343142361,0.043468702,0.096528412,0.007948995,0.008572822,0.000000000,0.009089473
04321,0.775907883,0.149478563,0.055619930,0.251448436,0.322132097,0.027809965,0.128621089,0.013904983,0.005793743,0.001158749,0.016222480
04322,0.858695652,0.136945813,0.077832512,0.273891626,0.325123153,0.028571429,0.121182266,0.006896552,0.000985222,0.000000000,0.005911330
04323,0.774612665,0.192268097,0.060595112,0.219598507,0.257832375,0.044519565,0.177241816,0.019218396,0.005800659,0.000000000,0.005102798
04324,0.793979392,0.187555348,0.054833979,0.238966072,0.262747936,0.048587372,0.159731282,0.012364665,0.002418656,0.000000000,0.006517992
04325,0.719413262,0.125596930,0.068977339,0.225010646,0.375888196,0.026879575,0.135688823,0.003615726,0.007539458,0.000000000,0.006754712
04326,0.798288568,0.115095554,0.103896466,0.246873665,0.306145570,0.029045508,0.136054380,0.012565699,0.007828219,0.000000000,0.008591230
04327,0.784131150,0.120583430,0.083122200,0.240317642,0.341051288,0.047899309,0.094583841,0.011084835,0.006135746,0.000593328,0.009237362
04328,0.790652255,0.162680530,0.068134818,0.284100248,0.240571026,0.060783957,0.071804354,0.021488427,0.005171705,0.000000000,0.016892666
04329,0.819306931,0.104568528,0.101522843,0.229441624,0.366497462,0.038578680,0.077157360,0.019289340,0.001015228,0.000000000,0.004060914
04401,0.767684289,0.128937008,0.068897638,0.242125984,0.342519685,0.049212598,0.089566929,0.013779528,0.008858268,0.000000000,0.015748031
04402,0.760416667,0.173054588,0.066202091,0.270615563,0.236933798,0.073170732,0.097560976,0.013937282,0.009291521,0.000000000,0.003484321
04403,0.678909497,0.194855578,0.063096007,0.197069238,0.256285772,0.049297374,0.177845578,0.022555286,0.004734650,0.000000000,0.005852616
04404,0.761669260,0.145182206,0.078616227,0.248342957,0.303073789,0.042692876,0.121770033,0.016648793,0.003670540,0.000000000,0.006734188
04405,0.826820604,0.122004357,0.071895425,0.222222222,0.368191721,0.034858388,0.117647059,0.013071895,0.002178649,0.000000000,0.010893246
04406,0.724699828,0.184210526,0.087320574,0.253588517,0.238038278,0.062200957,0.096889952,0.016746411,0.003588517,0.000000000,0.002392344
04407,0.782495577,0.116915495,0.102078747,0.214137850,0.346309880,0.035843724,0.116702397,0.013747224,0.005245736,0.000000000,0.012420569
04408,0.714904679,0.175308642,0.082716049,0.266666667,0.217283951,0.064197531,0.135802469,0.009876543,0.011111111,0.000000000,0.004938272
04409,0.809335443,0.153846154,0.067061144,0.252465483,0.323471400,0.037475345,0.118343195,0.009861933,0.004930966,0.000000000,0.005917160
04410,0.728147554,0.116926503,0.082405345,0.207126949,0.354120267,0.036748330,0.125835189,0.003340757,0.010022272,0.000000000,0.003340757
04411,0.804440649,0.151450054,0.082706767,0.220193340,0.327604726,0.037593985,0.126745435,0.006444683,0.010741139,0.000000000,0.007518797
04412,0.788607816,0.154255099,0.075864166,0.248827920,0.283763082,0.052525032,0.116249477,0.015005263,0.007848017,0.000000000,0.015696034
04413,0.810810811,0.120521173,0.076004343,0.208469055,0.357220413,0.046688382,0.133550489,0.011943540,0.007600434,0.000000000,0.006514658
04414,0.836594912,0.160377358,0.054245283,0.262971698,0.294811321,0.028301887,0.141509434,0.009433962,0.005896226,0.000000000,0.016509434
04415,0.762945173,0.178817163,0.053167938,0.238704010,0.292342833,0.040334540,0.140647292,0.010999051,0.003619496,0.000000000,0.010247039
04416,0.723149125,0.141791495,0.084622582,0.240658336,0.317478592,0.055482972,0.096355177,0.011023293,0.005866298,0.000000000,0.011732595
04417,0.794556629,0.181614350,0.049327354,0.246636771,0.274663677,0.028026906,0.159192825,0.016816143,0.002242152,0.000000000,0.010089686
04418,0.860605383,0.189952511,0.049678409,0.218445825,0.291222278,0.045596289,0.158512618,0.006411432,0.003325093,0.000000000,0.012205597
04419,0.816506410,0.166172107,0.087042532,0.215628091,0.294757666,0.018793274,0.166172107,0.014836795,0.006923838,0.000000000,0.003956479
04420,0.747498486,0.215231467,0.063001898,0.235911389,0.200898778,0.037322201,0.204135039,0.006808205,0.000756467,0.000000000,0.007985457
04421,0.769280995,0.181165238,0.064570513,0.247856673,0.216983809,0.049464542,0.180401631,0.013677709,0.006207806,0.000000000,0.010025839
04422,0.827131783,0.221272555,0.049382716,0.200379867,0.255460589,0.038936372,0.191832858,0.012345679,0.006647673,0.000000000,0.002849003
04423,0.728018757,0.242276423,0.050406504,0.178861789,0.164227642,0.056910569,0.232520325,0.019512195,0.008130081,0.000000000,0.008130081
04424,0.781553398,0.207368421,0.054736842,0.249473684,0.238947368,0.031578947,0.174736842,0.009473684,0.003157895,0.000000000,0.009473684
04425,0.784090909,0.241807910,0.037288136,0.228248588,0.237288136,0.050847458,0.150282486,0.018079096,0.005649718,0.000000000,0.004519774
04426,0.841604867,0.176922547,0.058677410,0.232909325,0.330401676,0.030103592,0.123424726,0.009451642,0.006340446,0.000000000,0.009131915
04427,0.733785822,0.157784744,0.067920585,0.217345873,0.251828631,0.058516196,0.158829676,0.015673981,0.007314525,0.000000000,0.013584117
